syn_id,pre_pt_root_id,post_pt_root_id,syn_size,pre_syn_cell_type,pre_syn_clf_type,post_syn_cell_type,post_syn_clf_type,synapse_area,pre_area,post_area,pre_post_ratio,perimeter,circularity,mean_intensity,median_intensity,std_intensity,pre_post_distance,jaccard_index,pre_overlap,post_overlap,major_axis_length,minor_axis_length
499748457,864691135987851523,864691135687707360,10984,5P-ET,E,6P-CT,E,14770,9279,5491,1.689856128209798,614.0315292925759,0.4922763995936614,129.5705125925926,132.0,12.985198518577928,56.54778778448091,0.0,0.0,0.0,156.49798233021838,135.4876465629651
218409772,864691136091689396,864691135755533010,23224,6P-CT,E,6P-CT,E,12323,7340,4983,1.4730082279751153,510.14927829866735,0.5950202681112958,129.17427733333332,127.0,7.163059526588941,54.27841392506903,0.0,0.0,0.0,164.85055452329198,99.91518919383778
200674533,864691135989068800,864691135473003314,1424,23P,E,23P,E,5305,3864,1441,2.68147120055517,517.5462479183374,0.24888396872213733,135.67517481481482,136.0,8.451527392473865,35.35006682249761,0.0,0.0,0.0,67.34969974595617,34.235069161030616
265114866,864691135693706687,864691135082235383,5956,23P,E,5P-ET,E,4666,2917,1749,1.6678101772441396,355.66399692442883,0.46352673587961907,135.79545362962963,136.0,5.399550286911568,62.0821355195628,0.0,0.0,0.0,140.51072794446063,48.26224888227266
308450621,864691135463414846,864691135082275831,316,6P-CT,E,6P-IT,E,9556,1968,7588,0.25935687928307855,461.5634918610404,0.5636676423064284,136.9894471111111,139.0,8.38656096291467,77.81577646785938,0.0,0.0,0.0,160.86409517500425,85.46749843334868
182583176,864691135781315920,864691136109298360,3552,5P-IT,E,MC,I,9847,4857,4990,0.9733466933867736,496.36857838867365,0.5022329924961478,135.36024651851852,133.0,11.43093933802463,82.27798966651886,0.0,0.0,0.0,190.61296983571708,73.65116669585454
218192690,864691135696626842,864691135455040874,976,5P-IT,E,5P-ET,E,8220,2815,5405,0.5208140610545791,399.6467529817257,0.6467390791797023,133.93598222222224,134.0,4.83454324531233,50.514442816629426,0.0,0.0,0.0,121.12142643065532,92.2816846474209
142668807,864691136436414366,864691135502268738,2628,6P-CT,E,6P-IT,E,11175,5168,6007,0.8603296154486433,510.469083452062,0.5389128106507578,127.93437777777778,128.0,7.196346631108163,69.75535621964602,0.0,0.0,0.0,162.25017522361532,91.10543402014038
313184002,864691136024646969,864691135478283974,3536,23P,E,23P,E,2673,1886,787,2.3964421855146125,243.52186130069782,0.5664126103495875,131.512256,131.0,9.521987141547575,41.79445914292116,0.0,0.0,0.0,96.18987906510122,36.65065729991784
179249819,864691135975695983,864691135119068125,512,6P-IT,E,23P,E,4803,1009,3794,0.2659462308908803,352.53405460951757,0.48564653973338595,130.74734488888888,131.0,5.4894145463333395,63.36183826292361,0.0,0.0,0.0,148.0798625507967,49.467672789935314
391250771,864691136601582801,864691135995020970,1072,6P-CT,E,4P,E,4714,1589,3125,0.50848,534.8416664540924,0.20708515890997087,138.9648331851852,144.0,13.226566286817611,48.919605068665554,0.0,0.0,0.0,96.90460246540562,37.84109719703456
227631085,864691135468566924,864691135429269808,22148,23P,E,5P-ET,E,8479,4677,3802,1.2301420305102577,374.13203435596427,0.76121039161762,135.50211881481482,137.0,9.907027103482777,48.35512970446983,0.0,0.0,0.0,114.94632957960611,95.527952743639
28876632,864691136143416116,864691135560478177,1480,4P,E,BC,I,14632,2373,12259,0.19357206949995923,619.1198410471445,0.47969380762611646,129.99958992592593,130.0,8.05501099950892,55.60184970109922,0.0,0.0,0.0,170.8129890054875,127.18525213975562
223509229,864691135194408234,864691135387482241,232,4P,E,4P,E,22500,10640,11860,0.897133220910624,596.0,0.7959757973263631,137.84,138.0,5.984513346964811,70.72000106772283,0.0,0.0,0.0,173.2012317123255,173.2012317123255
213954991,864691135429677872,864691135382976218,3444,4P,E,BC,I,6488,3432,3056,1.1230366492146597,414.17366491630685,0.47528678943037245,132.5891188148148,132.0,7.981819215253762,71.2772847495264,0.0,0.0,0.0,165.83527656776786,55.72058722698199
399100331,864691135952830499,864691135468161164,3784,23P,E,23P,E,9674,8630,1044,8.266283524904214,613.9310242291876,0.3225349532194798,130.7555591111111,130.0,7.034575839695792,54.48798820063823,0.0,0.0,0.0,156.8192946102063,105.89305186510234
78232790,864691135738353777,864691135639615035,336,23P,E,23P,E,1635,1129,506,2.231225296442688,252.97160876900367,0.32105841380025557,126.0039911111111,124.0,9.595545822233753,38.12777171359093,0.0,0.0,0.0,50.487719551602886,29.444486391030956
36085573,864691136210140860,864691135544648744,3072,6P-IT,E,6P-IT,E,18266,8167,10099,0.8086939300920883,573.5573952066305,0.6977495255379437,129.8555602962963,130.0,8.014054690317591,72.16976716168766,0.0,0.0,0.0,172.64288273040958,142.1114319135596
161390187,864691135614955467,864691136662229470,7740,5P-IT,E,5P-IT,E,9651,6697,2954,2.2670954637779284,419.6467529817257,0.6886752025616477,135.4921831111111,135.0,6.460974213316207,49.03432357977422,0.0,0.0,0.0,133.8669241054904,94.9425355374942
394567682,864691135386388565,864691136012349603,4108,4P,E,BC,I,11488,3073,8415,0.3651812240047534,482.5512985522207,0.619965201901213,134.41451851851852,136.0,10.828147033337837,65.87920507397048,0.0,0.0,0.0,145.2466327202105,109.08025427272166
454621237,864691136390860927,864691136594897314,3192,6P-CT,E,5P-IT,E,6690,3759,2931,1.2824974411463663,433.8061325481598,0.44672947446618194,134.42630222222223,135.0,7.893676778409102,45.87625392425387,0.0,0.0,0.0,156.29001975738734,57.712467317385006
198133514,864691135661207024,864691135947091297,5344,6P-CT,E,6P-CT,E,17295,9320,7975,1.1686520376175549,579.0782104868019,0.6481208353666451,126.57566666666666,125.0,6.532391692345326,70.20408717474169,0.0,0.0,0.0,164.88219197003815,143.57249430944503
298031348,864691135749024297,864691135270505893,15704,NGC,I,23P,E,11168,3874,7294,0.5311214697011242,449.0548698896889,0.6959634754068191,124.12174933333333,123.0,9.742351449547469,57.28992215406148,0.0,0.0,0.0,153.80087449767692,95.60553539963243
317883206,864691135291732150,864691135515949267,6288,4P,E,MC,I,7305,2943,4362,0.6746905089408528,414.5929291125633,0.5340553898363349,138.2748,138.0,4.613184542879968,37.15939425581797,0.0,0.0,0.0,136.17398758877476,76.97697602402499
456022333,864691135342171057,864691136945637343,12976,4P,E,MC,I,11155,7955,3200,2.4859375,473.5817818242701,0.6250135953263473,128.7659348148148,128.0,7.387701602702001,75.21196257647634,0.0,0.0,0.0,2.8284271247461903,0.0
343068378,864691136091809972,864691136286568131,2724,23P,E,23P,E,5813,5154,659,7.8209408194233685,423.9066376115481,0.40650861436221414,137.08062607407408,136.0,7.793129273958172,45.450342540171214,0.0,0.0,0.0,34.2009758537169,25.189672321360465
395789075,864691135941015553,864691136116893348,10996,6P-IT,E,6P-IT,E,8663,5820,2843,2.0471333098839253,424.1259377015544,0.6051854983147774,132.73903674074074,133.0,8.03472967760158,52.07299004044433,0.0,0.0,0.0,129.36336624667243,91.68246247485312
133451716,864691135394977269,864691135279448737,3692,5P-ET,E,5P-ET,E,13005,5223,7782,0.6711642251349268,480.048773235279,0.7091685904691658,132.56017333333332,132.0,7.967785503929073,49.303771100396446,0.0,0.0,0.0,164.9542405389356,104.6758905923928
7011121,864691135210005184,864691135582471277,4200,4P,E,23P,E,15366,8590,6776,1.2677095631641087,539.1137443927346,0.6643698031964874,138.83528533333333,139.0,5.408729874597425,71.7337306372815,0.0,0.0,0.0,177.63191059106052,120.0922615613401
404837539,864691135941585524,864691135182107906,19248,23P,E,BPC,I,8048,5097,2951,1.7272111148763132,486.90158697766475,0.42659469619468715,138.49715674074073,138.0,7.748410794595418,42.459001346514704,0.0,0.0,0.0,108.79523150630673,94.20907262627581
461812798,864691135133477792,864691136945771999,1900,6P-CT,E,6P-CT,E,20714,7004,13710,0.5108679795769512,698.3441917710342,0.5337461865150526,136.4553357037037,136.0,7.465057946035881,73.73190225502934,0.0,0.0,0.0,173.18210362366045,162.5920377420421
353995199,864691136004476362,864691136437146014,416,6P-IT,E,6P-IT,E,7220,7098,122,58.18032786885246,402.9360748630709,0.5588236254811406,126.65851259259259,127.0,7.503572066555339,117.35683249254511,0.0,0.0,0.0,22.27152529796043,7.366959543110949
304227438,864691135586059900,864691135360959815,3912,NGC,I,23P,E,13915,8166,5749,1.4204209427726562,484.048773235279,0.7463023808503669,129.34141037037037,129.0,8.148545091435137,57.26707508422557,0.0,0.0,0.0,153.2814207066227,117.76184049827597
65030935,864691136419541143,864691136106349273,4196,23P,E,23P,E,3568,1365,2203,0.619609623241035,384.63455967290594,0.3030666183632961,142.90709925925927,141.0,8.466387045281945,55.82012086684066,0.0,0.0,0.0,134.6516280408514,48.09155250132746
260973535,864691136136993917,864691135213578112,12496,5P-NP,E,MC,I,12994,4486,8508,0.5272684532204983,483.8061325481598,0.6976056485054118,137.5772634074074,137.0,9.271406597264603,56.831985584447736,0.0,0.0,0.0,140.73044322854943,121.14814874019538
251820650,864691136973665052,864691136020703224,9168,5P-NP,E,MC,I,12436,5810,6626,0.8768487775430124,502.4863273947651,0.6189307771694068,130.9766565925926,131.0,6.684638019795908,53.50592881953997,0.0,0.0,0.0,135.02015144126088,122.9277601598198
204657633,864691136005549704,864691135335236585,956,BC,I,5P-NP,E,13463,5266,8197,0.6424301573746493,520.2853172679884,0.6249835257690438,127.85792533333333,126.0,7.626626979562317,56.678984559849155,0.0,0.0,0.0,164.44405360441226,112.33898099350695
262230731,864691135575852574,864691136106547161,3920,6P-IT,E,5P-IT,E,11203,4546,6657,0.6828901907766262,473.2853172679885,0.6284896598144206,135.0712165925926,137.0,8.191279819773486,53.583692080901976,0.0,0.0,0.0,136.51757147948462,112.08783463664909
85073834,864691135469446482,864691136681183854,16012,6P-CT,E,5P-IT,E,10161,5107,5054,1.010486743173724,540.2213921310594,0.437524885580575,132.71226666666666,133.0,6.340294750947225,50.876785087395454,0.0,0.0,0.0,121.01235087962463,109.52134743838913
326425675,864691136521820305,864691136210185660,9452,4P,E,5P-IT,E,10470,8973,1497,5.993987975951904,486.2264427649427,0.5565182340735669,130.04033777777778,129.0,8.341894773925135,47.26420211999454,0.0,0.0,0.0,130.43300694746796,104.64100616673535
174671206,864691135772491339,864691135783139123,500,6P-CT,E,6P-CT,E,19689,6691,12998,0.5147715033082013,637.3319984622144,0.6091189008458348,134.86242755555554,134.0,8.1961132821381,78.83663171530107,0.0,0.0,0.0,183.00457146148153,149.08555075539857
81456519,864691135270385061,864691135975364207,3040,23P,E,23P,E,2736,2206,530,4.162264150943396,332.93607486307087,0.31017318300531105,129.95316266666666,130.0,7.512191220334642,34.39126968457702,0.0,0.0,0.0,39.35022114488971,11.863098508774923
424042712,864691135118894813,864691135952832035,9824,4P,E,MC,I,7119,4224,2895,1.4590673575129534,431.4213562373095,0.4806462711810199,125.23601333333333,125.0,6.969771806868732,65.60252608937054,0.0,0.0,0.0,162.47608715439407,61.210879619490456
434130876,864691135941891444,864691135915909478,480,23P,E,23P,E,10470,2528,7942,0.31830773105011334,533.5046173579948,0.4622534707972143,132.22165333333334,132.0,7.115906971148821,57.07496535658085,0.0,0.0,0.0,141.84178170678402,109.65294884056105
254129326,864691137198526273,864691135334495209,7376,23P,E,23P,E,8860,4235,4625,0.9156756756756756,468.2031021678297,0.5078962568970335,132.85837629629629,133.0,8.42200867572319,79.44656110696887,0.0,0.0,0.0,180.5038901507991,69.83101754711744
191112913,864691135586376316,864691135778290109,3384,5P-IT,E,BC,I,9616,3415,6201,0.5507176261893243,469.43354954612926,0.5483477546668293,140.67014992592593,139.0,7.922287742614596,67.24748167471591,0.0,0.0,0.0,152.79250737241162,101.28262978317882
361609773,864691135684242162,864691136924230884,4552,6P-CT,E,6P-CT,E,2544,1198,1346,0.8900445765230312,238.97160876900364,0.5598018849072359,132.381792,135.0,11.49463203131804,38.589780867028175,0.0,0.0,0.0,91.73151963966306,40.09577170634946
33279335,864691135502722397,864691135616898665,5604,23P,E,MC,I,6134,3882,2252,1.7238010657193605,447.7411613907042,0.38450287618475487,129.73329481481483,128.0,7.627758675932886,57.233958103980605,0.0,0.0,0.0,64.40462797398979,27.643985437968873
444760471,864691135454077290,864691135755635154,284,5P-IT,E,5P-IT,E,15697,5730,9967,0.5748971606300792,564.5096679918781,0.6189901724398204,130.30607288888888,130.0,7.381909899007003,74.4847197011017,0.0,0.0,0.0,181.9050754280271,125.00714168556699
498600789,864691135104946765,864691135162690605,19840,4P,E,4P,E,10781,5779,5002,1.1553378648540584,430.7766952966369,0.7300700113721669,143.8770871111111,144.0,5.457210111359351,50.110711242158196,0.0,0.0,0.0,132.5882478479429,106.6454027116945
168609647,864691136973651740,864691136662981086,2696,MC,I,4P,E,3949,2647,1302,2.033026113671275,312.1137443927346,0.5094143913781709,136.2552660740741,135.0,7.991418460398917,53.58408203407577,0.0,0.0,0.0,120.11194974822469,45.58569289484175
448919203,864691135341169329,864691135927352788,9248,4P,E,BC,I,15208,8653,6555,1.3200610221205187,666.309703885628,0.4304569175651797,127.55734281481482,127.0,7.702792188894417,64.03530783382256,0.0,0.0,0.0,169.7581864610223,130.49105820308836
431465152,864691135679772914,864691136662238174,2324,MC,I,5P-IT,E,10868,6765,4103,1.648793565683646,503.75945135393374,0.5381620625692595,137.2576628148148,138.0,7.835892524252706,67.88030040999811,0.0,0.0,0.0,156.33310668258497,93.58901779001324
82683677,864691135741060203,864691135489236026,4960,6P-CT,E,5P-ET,E,7791,3790,4001,0.9472631842039491,481.06096654409873,0.4230608419037732,133.9589848888889,134.0,6.506781111066147,48.231932334898964,0.0,0.0,0.0,155.29599875831263,88.04918329653458
300800634,864691136487232530,864691135776989792,5376,23P,E,23P,E,5229,2486,2743,0.9063069631790011,301.27922061357856,0.7239192870261211,137.072864,134.0,11.732785638436594,40.6441578584253,0.0,0.0,0.0,98.83984547823462,70.88784073207236
97399767,864691136065819032,864691136042152022,5272,6P-CT,E,6P-IT,E,7973,5672,2301,2.465015210777923,497.09650045003144,0.4054620545218142,135.0446642962963,134.0,7.6704854492112995,66.92292438917418,0.0,0.0,0.0,48.50880129430436,22.04574209820134
104776078,864691136700892270,864691135645292783,660,6P-CT,E,6P-CT,E,7599,6036,1563,3.8618042226487526,485.50461735799473,0.4051161711037691,129.8347048888889,130.0,5.290222193781288,74.24775980901659,0.0,0.0,0.0,156.15990858814004,77.1521522518271
200818673,864691135429769520,864691135927451860,3008,23P,E,5P-IT,E,8289,5510,2779,1.9827275998560634,564.2152954766495,0.3272067791181349,129.76702133333333,126.0,11.564783825946687,59.64913991015539,0.0,0.0,0.0,152.16988324091037,90.08631921320409
106845217,864691135195471658,864691134965382943,948,6P-IT,E,6P-CT,E,9048,6954,2094,3.320916905444126,522.6589462905455,0.41622262015950834,139.28863644444445,140.0,7.1643755176912665,7.792473152181881,0.0,0.0,0.0,138.72228090337265,99.04773132211119
420707910,864691135946462244,864691136423703855,11036,5P-IT,E,4P,E,5931,1512,4419,0.3421588594704684,334.8355697996826,0.6647749005747131,132.76370933333334,132.0,5.594158744099021,38.47437523700706,0.0,0.0,0.0,97.93017808997827,84.3579905756403
155341850,864691135988030723,864691136708869230,192,6P-IT,E,6P-CT,E,1065,370,695,0.5323741007194245,177.29646455628165,0.42575457245662546,138.777,139.0,7.884699099451347,27.30245365122898,0.0,0.0,0.0,60.994662534537106,28.73565842444929
402027685,864691135617097833,864691135341966769,2628,MC,I,6P-IT,E,7634,3567,4067,0.8770592574379149,418.611219075793,0.5474447465773462,130.3722625185185,132.0,10.867714804030824,67.78955343464096,0.0,0.0,0.0,155.10033078180848,69.00424645319713
70471432,864691136388594704,864691136309662554,2216,BPC,I,BPC,I,2905,1310,1595,0.8213166144200627,268.69343417595167,0.505640547104287,134.6842874074074,135.0,5.5335003659184085,40.07909257348156,0.0,0.0,0.0,101.87850956941627,37.45646264429562
21465140,864691135491272167,864691135753678541,3160,23P,E,MC,I,5891,730,5161,0.14144545630691727,382.47518010647184,0.5060487671305095,129.347128,129.0,8.307227995332184,47.92385884612911,0.0,0.0,0.0,144.8862565197827,60.256354846498546
387776728,864691135946578724,864691135740508820,3756,4P,E,5P-ET,E,6072,4183,1889,2.2143991529910005,367.0548698896889,0.5663431421939803,133.57079466666667,133.0,8.86320271331948,45.394870477633084,0.0,0.0,0.0,104.4358536151206,78.46413099196903
448268394,864691136928535263,864691135342041541,7044,6P-IT,E,5P-ET,E,8995,5557,3438,1.616346713205352,481.9898987322333,0.48655860587094363,140.83996296296297,141.0,5.4656957131053225,38.70656538444799,0.0,0.0,0.0,152.5502553464813,85.63223698227002
147955898,864691135211350720,864691135755513298,9116,6P-IT,E,6P-IT,E,10467,5637,4830,1.167080745341615,443.01933598375615,0.6701726876815954,139.10031733333332,137.0,10.882257751310911,58.20835468829191,0.0,0.0,0.0,150.89937998820358,90.95642304656377
430531820,864691136451350015,864691135568594924,2088,6P-IT,E,MC,I,8689,4628,4061,1.13962078305836,470.71782079359116,0.4927860218283376,133.9646882962963,133.0,5.873265850465836,58.06737177461577,0.0,0.0,0.0,140.43147516182506,98.21484738071545
368701446,864691136391808639,864691134940908643,28516,6P-IT,E,6P-CT,E,13953,9082,4871,1.8645042085814,477.4041122946064,0.7693166768853342,137.4064888888889,138.0,7.388104470843573,60.02964235819712,0.0,0.0,0.0,145.7355505920772,124.85753938455592
465893320,864691135594432043,864691135213702784,4976,23P,E,BC,I,7234,4222,3012,1.401726427622842,414.86500705120545,0.5281712521238883,129.7778874074074,129.0,7.929525804087737,64.8060366243813,0.0,0.0,0.0,151.46124908449363,67.19675144935353
1487166,864691134988410490,864691135780842832,4596,23P,E,23P,E,5127,3760,1367,2.7505486466715436,361.91273426595797,0.49188712199614293,127.40388,127.0,7.367017190079943,46.2615552530545,0.0,0.0,0.0,5.321869122843981,1.7826129808008924
219612932,864691135382907883,864691136208991932,1852,6P-IT,E,6P-IT,E,4151,3452,699,4.938483547925608,296.2081528017131,0.5945228920563407,122.5830474074074,122.0,5.349042283469551,53.98427067851568,0.0,0.0,0.0,117.87615372322986,46.54090999425819
114895821,864691136275001741,864691135292611510,5764,6P-CT,E,5P-ET,E,14981,9775,5206,1.877641183250096,546.0010460205265,0.6314859881903885,131.64820207407408,132.0,8.212820221890405,50.67842426569258,0.0,0.0,0.0,188.12175716721634,108.74371494334355
189986250,864691135474768448,864691135065177412,192,6P-CT,E,6P-CT,E,16573,4540,12033,0.377295769965927,618.509667991878,0.5443998656261776,145.64475348148147,146.0,6.81999877701513,74.56839186816153,0.0,0.0,0.0,169.96782855857975,143.06789230150414
340225035,864691136032670395,864691135408127945,20160,6P-IT,E,6P-IT,E,9030,4848,4182,1.1592539454806312,442.9249275747777,0.578412098852768,138.06697777777777,137.0,5.897403061193361,55.87918600918089,0.0,0.0,0.0,139.64357541517157,90.03180277381936
492357681,864691135367962873,864691135759616701,1108,6P-CT,E,MC,I,2701,1570,1131,1.3881520778072503,203.7228714274745,0.8178146207897895,137.5970408888889,138.0,5.532075408483047,23.313560407238228,0.0,0.0,0.0,64.81120926274642,54.34537131405512
36840243,864691135572081189,864691135393959669,168,23P,E,23P,E,11894,7421,4473,1.6590655041359266,550.173664916307,0.49378535102162807,129.2442637037037,129.0,7.512043967948153,49.12188376753179,0.0,0.0,0.0,152.47414244565553,112.11478234556357
422274026,864691136311779389,864691137020226926,7452,4P,E,BC,I,8654,2015,6639,0.30350956469347795,476.81832585697947,0.4783225742931665,130.97845985185185,132.0,9.575209659428753,46.289658307558895,0.0,0.0,0.0,157.43907462535816,79.43691402007202
337657368,864691136065239192,864691135939329025,7288,MC,I,4P,E,6405,3403,3002,1.1335776149233845,437.01323932934633,0.421443936503009,130.78248,132.0,7.042261674635814,48.14381294921808,0.0,0.0,0.0,117.95123700768447,81.80478968615482
232447099,864691135731707065,864691135361084231,1544,6P-CT,E,BC,I,12119,6698,5421,1.2355653938387752,515.1025971044414,0.5739699694489844,129.38981214814814,129.0,5.432119425428629,61.93721839759453,0.0,0.0,0.0,147.19561035795064,108.3758501415344
481004674,864691135937992964,864691136419793559,7408,4P,E,BC,I,9316,3877,5439,0.7128148556719985,466.2325394193526,0.5385601095284124,138.41097718518517,138.0,5.6542572336575185,73.46380643382203,0.0,0.0,0.0,168.16732176854788,79.23846671722977
255560650,864691135361087303,864691135208532089,6556,6P-IT,E,6P-IT,E,6370,4261,2109,2.020388809862494,391.1614716074871,0.5231631592146128,136.4852,135.0,8.066449781106378,60.0642482720254,0.0,0.0,0.0,141.1596289819408,60.61897823355074
361147012,864691135927651540,864691135100900896,9976,BC,I,6P-IT,E,20174,9315,10859,0.8578137950087485,611.5746391493336,0.6778021545970111,128.35956325925926,128.0,10.399169121172083,74.5567472664346,0.0,0.0,0.0,178.28263619725954,151.890543660604
312436992,864691136906761838,864691135778023357,2892,MC,I,23P,E,5452,1744,3708,0.4703344120819849,457.0965004500315,0.32790641912080476,128.31926044444444,128.0,8.35916344554608,31.903999501030803,0.0,0.0,0.0,150.05193783772665,70.61557439640988
180865408,864691135271251877,864691135946182180,4604,6P-IT,E,6P-IT,E,11084,5153,5931,0.8688248187489462,502.0904037956216,0.5525130486028864,130.8444645925926,131.0,7.610753220864177,80.26528497616445,0.0,0.0,0.0,182.9808840592853,88.53468576332972
199218433,864691135810107596,864691136378758613,4864,4P,E,4P,E,6055,1333,4722,0.28229563744176195,595.9076836320746,0.21427230475605974,133.5240562962963,133.0,7.263684339472457,49.83394093510682,0.0,0.0,0.0,120.5786243852168,105.17186580347615
289201059,864691136009517486,864691135463418525,2664,4P,E,4P,E,7276,3944,3332,1.183673469387755,381.1198410471445,0.6294763777675672,134.37423288888888,133.0,10.153071046279537,67.00916610300374,0.0,0.0,0.0,155.17925446699266,61.80956336564998
497325002,864691136912615153,864691135561495777,6120,5P-ET,E,6P-IT,E,15635,8154,7481,1.0899612351289933,511.51576464628795,0.7509131394069696,134.72529333333333,135.0,8.984242086949708,49.07279614453227,0.0,0.0,0.0,160.60319290683017,129.24423284638587
287845730,864691135394748917,864691136864352110,6416,6P-IT,E,MC,I,11036,6794,4242,1.6016030174446017,551.5401512639276,0.45589758122780116,133.63307970370371,134.0,6.433403800409921,79.82341858801354,0.0,0.0,0.0,186.0005841582944,82.337408270886
432034769,864691136209021628,864691136553125026,3416,5P-IT,E,6P-IT,E,7098,3256,3842,0.8474752732951588,429.01933598375615,0.48460972626405624,124.83019911111111,124.0,9.334713689135436,74.67397012848815,0.0,0.0,0.0,169.5830812713407,58.96236952667453
40315095,864691135429360688,864691135800625762,5004,4P,E,4P,E,5914,2263,3651,0.6198301835113668,376.91883092036784,0.5231130005828237,133.53864474074075,134.0,7.214502959621226,41.58649969035055,0.0,0.0,0.0,120.39340040923123,79.06170758551464
43876933,864691136966141134,864691135565939991,2100,23P,E,23P,E,2142,318,1824,0.17434210526315788,240.40916292848976,0.4657225834652975,125.59688,125.0,9.360799160983355,80.41125382824407,0.0,0.0,0.0,2.0,0.0
296415452,864691135489356858,864691136117423524,1292,23P,E,4P,E,6495,3370,3125,1.0784,392.0904037956216,0.5309047277963297,130.63463555555555,131.0,9.025217383683112,48.06772476922025,0.0,0.0,0.0,115.85911315734897,84.93176811022896
276011117,864691136389000823,864691135571894509,13560,23P,E,23P,E,9950,6035,3915,1.541507024265645,434.87720036002526,0.6611494887176315,124.44108148148148,124.0,7.735000472648938,63.42864776959869,0.0,0.0,0.0,152.12146250724638,87.6253821076482
351938670,864691135209184121,864691135501545026,2708,23P,E,4P,E,6790,5207,1583,3.2893240682248894,424.97770542341357,0.4724407428265631,133.04682074074074,134.0,9.728600697013944,63.78633078768653,0.0,0.0,0.0,134.01998958600984,84.12689087202953
116369872,864691135865932252,864691135759579214,6556,23P,E,23P,E,3702,2224,1478,1.5047361299052775,283.3980156401965,0.5792321624208581,131.47638044444443,132.0,12.34969287539554,46.89544944433253,0.0,0.0,0.0,114.6025724904121,42.363626150010326
128440572,864691136056384728,864691135741429867,2952,NGC,I,BPC,I,12826,6796,6030,1.1270315091210614,480.29141392239836,0.698701143114363,133.12206162962963,132.0,8.138639903392376,60.11933818862303,0.0,0.0,0.0,147.016687745699,113.89410496214079
174259183,864691135942390388,864691135578139397,3624,23P,E,BC,I,5059,1912,3147,0.6075627581823959,332.45079348883235,0.5752012162975249,126.45403703703704,127.0,8.652619761631097,54.382859858927816,0.0,0.0,0.0,127.82930828349049,53.823690162154136
152188045,864691136066362520,864691135257669039,180,23P,E,23P,E,6591,2045,4546,0.44984601847778266,437.84776310850236,0.43203099472083817,138.74411111111112,139.0,9.237858192657768,59.159963776019204,0.0,0.0,0.0,7.672057006879176,7.461962591773746
316596577,864691134948160764,864691135940028326,340,BC,I,BC,I,6264,939,5325,0.1763380281690141,342.96551211459376,0.6692073651418167,126.73568,125.0,8.221439387617389,58.572374580502725,0.0,0.0,0.0,120.76552128524861,71.53465120727006
94702734,864691135927312340,864691136135221387,15108,23P,E,23P,E,13690,8446,5244,1.610602593440122,476.8772003600252,0.7564847783918515,139.16289185185184,139.0,6.738123457319686,63.157928207625886,0.0,0.0,0.0,155.31731777834793,116.22804206392333
128136926,864691135856316462,864691136194925132,1468,5P-IT,E,6P-CT,E,14990,3439,11551,0.29772314085360574,547.3624817342638,0.6287260357644967,128.4291585185185,128.0,5.159832110682233,54.71373683626814,0.0,0.0,0.0,162.53910201809276,126.83766344222401
436194357,864691136594485922,864691135582335085,1780,23P,E,23P,E,13154,1480,11674,0.12677745417166353,582.5512985522207,0.4870789399598235,123.97845925925925,121.0,10.05673437885573,66.45751953497405,0.0,0.0,0.0,167.44249542290586,101.59574066873428
277154942,864691135837373075,864691136066630296,524,23P,E,23P,E,6597,1539,5058,0.304270462633452,427.06096654409873,0.45454469222765065,126.336544,126.0,6.520237378301295,70.10474627046585,0.0,0.0,0.0,141.67866466826337,77.36750215348245
155130616,864691135463809598,864691135498698259,5820,4P,E,BPC,I,8032,4877,3155,1.5458003169572108,405.0548698896889,0.6151851562727937,132.18901570370372,132.0,7.083828334916666,52.97663841698485,0.0,0.0,0.0,127.96755185564645,91.8787119036179
429364875,864691135065413700,864691135915909478,1052,23P,E,23P,E,9839,5208,4631,1.124595119844526,480.048773235279,0.5365251642926661,135.31459881481481,135.0,5.0866161961030505,55.00753285623196,0.0,0.0,0.0,166.2163051906663,82.29175295807813
117211407,864691136619117197,864691135777108669,24048,6P-CT,E,6P-CT,E,8080,3089,4991,0.6189140452815067,403.2680733252853,0.6243578035424084,141.40564148148147,143.0,7.321692995601142,46.11466584225365,0.0,0.0,0.0,114.37974905866626,96.2668874773593
44528955,864691135323799964,864691135474591808,196,4P,E,4P,E,10516,1151,9365,0.12290443139348639,498.58787847867995,0.5315902535232392,127.36303644444445,126.0,7.489255638679097,41.56172795156783,0.0,0.0,0.0,170.75002200004786,82.75249762825857
47561032,864691136136633981,864691136601571281,11344,4P,E,5P-IT,E,10695,3717,6978,0.5326741186586414,493.71782079359116,0.5513571947414689,131.21572444444445,131.0,7.092480264153187,59.76486125823846,0.0,0.0,0.0,134.50492077296036,118.51767258190438
251628085,864691136578524948,864691137054660214,7504,4P,E,5P-IT,E,10909,7652,3257,2.3494012895302427,540.2741699796952,0.4696414239487072,134.06727377777779,135.0,9.8206177456151,77.1124786857254,0.0,0.0,0.0,178.69270902173932,86.82089115468929
434126115,864691136057030616,864691135859071848,17024,6P-IT,E,6P-IT,E,12336,5412,6924,0.7816291161178509,471.36248173426384,0.6977088009739753,129.59750044444445,129.0,7.626043527646255,67.82731963075169,0.0,0.0,0.0,159.4688639524212,101.52289639834012
65022259,864691135719733553,864691135572105765,14592,BC,I,23P,E,13879,10957,2922,3.749828884325804,485.64675298172574,0.7394810700402364,135.18253866666666,132.0,10.436162453041954,41.87131728195538,0.0,0.0,0.0,169.72698766968753,106.59813715605905
